n_station;ad_station;code_insee;Xlongitude;Ylatitude
ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.98727900;43.50465300
ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900
ISTRES_Parvis Hotel de Ville;Parvis Hotel de Ville 13118 ISTRES;13047;4.98967900;43.51635900
ISTRES_Victor Hugo;Victor Hugo 13118 ISTRES;13047;4.99001200;43.51266100
ISTRES_Halle Polyvalente Rassuen;Halle Polyvalente Rassuen 13118 ISTRES;13047;4.97420200;43.49460400
ISTRES_CEC Piscine;CEC Piscine 13118 ISTRES;13047;4.99569400;43.49921670
ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.98727900;43.50465300
ISTRES_Gymnase Arcelli - Entressen;Gymnase Arcelli - Entressen 13118 ISTRES;13047;4.93357800;43.59184200
ISTRES_Victor Hugo;Victor Hugo 13118 ISTRES;13047;4.99001200;43.51266100
ISTRES_Halle Polyvalente Rassuen;Halle Polyvalente Rassuen 13118 ISTRES;13047;4.97420200;43.49460400
ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500
ISTRES_Des Arnavaux;Des Arnavaux 13118 ISTRES;13047;4.99053200;43.51397600
ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500
ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500
ISTRES_Complexe sportif Ren? Davini;Complexe sportif Ren? Davini 13118 ISTRES;13047;4.98204100;43.48488800
ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900
ISTRES_CEC Stade;CEC Stade 13118 ISTRES;13047;4.99453100;43.50036300
ISTRES_CEC Stade;CEC Stade 13118 ISTRES;13047;4.99453100;43.50036300
ISTRES_Place Dei Blagaire;Place Dei Blagaire 13118 ISTRES;13047;4.93888900;43.59277800
ISTRES_Centre Commercial Pr?dina;Centre Commercial Pr?dina 13118 ISTRES;13047;4.98603600;43.49284900
ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500
ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500
ISTRES_Parvis Hotel de Ville;Parvis Hotel de Ville 13118 ISTRES;13047;4.98967900;43.51635900
ISTRES_Mairie Annexe Pr?paou;Mairie Annexe Pr?paou 13118 ISTRES;13047;4.98230200;43.49459700
ISTRES_Sous Prefecture;Sous Prefecture 13118 ISTRES;13047;4.98941000;43.50236200
ISTRES_Gymnase Arcelli - Entressen;Gymnase Arcelli - Entressen 13118 ISTRES;13047;4.93357800;43.59184200
ISTRES_CEC Piscine;CEC Piscine 13118 ISTRES;13047;4.99569400;43.49921670
ISTRES_Place Dei Blagaire;Place Dei Blagaire 13118 ISTRES;13047;4.93888900;43.59277800
ISTRES_Des Arnavaux;Des Arnavaux 13118 ISTRES;13047;4.99053200;43.51397600
ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900
ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.98727900;43.50465300
ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900
GRAVESON - Avenue Du Général De Gaulle;Avenue Du Général De Gaulle 13690 GRAVESON;13045;4.775139;43.850038
GRAVESON - Avenue Du Général De Gaulle;Avenue Du Général De Gaulle 13690 GRAVESON;13045;4.775139;43.850038
GRANS - Rue De L'Egalité - Parking Place Du Souvenir Français;Rue De L'Egalité - Parking Place Du Souvenir Français 13450 GRANS;13044;5.063095;43.605489
GRANS - Rue De L'Egalité - Parking Place Du Souvenir Français;Rue De L'Egalité - Parking Place Du Souvenir Français 13450 GRANS;13044;5.063095;43.605489
GEMENOS - Cours Pasteur;Cours Pasteur 13420 GEMENOS;13042;5.62862;43.297151
GEMENOS - Cours Pasteur;Cours Pasteur 13420 GEMENOS;13042;5.62862;43.297151
FOS-SUR-MER - Allée Henri Barbusse;Allée Henri Barbusse 13270 FOS-SUR-MER;13039;4.944231;43.454421
FOS-SUR-MER - Allée Henri Barbusse;Allée Henri Barbusse 13270 FOS-SUR-MER;13039;4.944231;43.454421
FONTVIEILLE - Parking Des Arènes;Parking Des Arènes 13990 FONTVIEILLE;13038;4.709475;43.724666
FONTVIEILLE - Parking Des Arènes;Parking Des Arènes 13990 FONTVIEILLE;13038;4.709475;43.724666
LA FARE-LES-OLIVIERS - Avenue René Seyssaud;Avenue René Seyssaud 0 LA FARE-LES-OLIVIERS;13037;5.194176;43.551585
LA FARE-LES-OLIVIERS - Avenue René Seyssaud;Avenue René Seyssaud 0 LA FARE-LES-OLIVIERS;13037;5.194176;43.551585
EYRAGUES - Avenue Gabriel Péri;Avenue Gabriel Péri 13630 EYRAGUES;13036;4.841645;43.839761
EYRAGUES - Avenue Gabriel Péri;Avenue Gabriel Péri 13630 EYRAGUES;13036;4.841645;43.839761
EYGALIERES - Parking Avenue Leon Blum;Parking Avenue Leon Blum 13810 EYGALIERES;13034;4.94716;43.761237
EYGALIERES - Parking Avenue Leon Blum;Parking Avenue Leon Blum 13810 EYGALIERES;13034;4.94716;43.761237
LA DESTROUSSE - Avenue Du Mistral;Avenue Du Mistral 0 LA DESTROUSSE;13031;5.60471;43.376505
LA DESTROUSSE - Avenue Du Mistral;Avenue Du Mistral 0 LA DESTROUSSE;13031;5.60471;43.376505
CORNILLON-CONFOUX - Rue Des Ferrages;Rue Des Ferrages 13250 CORNILLON-CONFOUX;13029;5.071913;43.565413
CORNILLON-CONFOUX - Rue Des Ferrages;Rue Des Ferrages 13250 CORNILLON-CONFOUX;13029;5.071913;43.565413
LA CIOTAT - Avenue Guillaume Dulac;Avenue Guillaume Dulac 13600 LA CIOTAT;13028;5.608585;43.190533
LA CIOTAT - Avenue Guillaume Dulac;Avenue Guillaume Dulac 13600 LA CIOTAT;13028;5.608585;43.190533
CHATEAURENARD - Parking Avenue Marx Dormoy;Parking Avenue Marx Dormoy 13160 CHATEAURENARD;13027;4.857174;43.883885
CHATEAURENARD - Gare Routière - Salle Du Réal;Gare Routière - Salle Du Réal 13160 CHATEAURENARD;13027;4.852998;43.881935
CHATEAURENARD - Gare Routière - Salle Du Réal;Gare Routière - Salle Du Réal 13160 CHATEAURENARD;13027;4.852998;43.881935
CHATEAURENARD - Parking Avenue Marx Dormoy;Parking Avenue Marx Dormoy 13160 CHATEAURENARD;13027;4.857174;43.883885
CHARLEVAL - Place André Leblanc;Place André Leblanc 13350 CHARLEVAL;13024;5.246711;43.719609
CHARLEVAL - Place André Leblanc;Place André Leblanc 13350 CHARLEVAL;13024;5.246711;43.719609
CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5.53811;43.213528
CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5.53811;43.213528
CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5.53811;43.213528
CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5.53811;43.213528
CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5.53811;43.213528
CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5.53811;43.213528
CABANNES - Place De La Mairie;Place De La Mairie 13440 CABANNES;13018;4.948373;43.860836
CABANNES - Place De La Mairie;Place De La Mairie 13440 CABANNES;13018;4.948373;43.860836
BOULBON - Chemin De La Lone;Chemin De La Lone 13150 BOULBON;13017;4.69093;43.863427
BOULBON - Chemin De La Lone;Chemin De La Lone 13150 BOULBON;13017;4.69093;43.863427
BARBENTANE - Route De Boulbon;Route De Boulbon 13570 BARBENTANE;13010;4.754017;43.90181
BARBENTANE - Route De Boulbon;Route De Boulbon 13570 BARBENTANE;13010;4.754017;43.90181
AURONS - Route De Pelissane;Route De Pelissane 13121 AURONS;13008;5.156308;43.663796
AURONS - Route De Pelissane;Route De Pelissane 13121 AURONS;13008;5.156308;43.663796
AUREILLE - Place Du Huit Mai 1945;Place Du Huit Mai 1945 13930 AUREILLE;13006;4.948532;43.706298
AUREILLE - Place Du Huit Mai 1945;Place Du Huit Mai 1945 13930 AUREILLE;13006;4.948532;43.706298
Arles;1-9, avenue Jean Monnet;13004;4.61815;43.67400
Arles;1-9, avenue Jean Monnet;13004;4.61815;43.67400
AIX-EN-PROVENCE - Rue Neil Armstrong;Rue Neil Armstrong 0 AIX-EN-PROVENCE;13001;5.347074;43.485668
AIX-EN-PROVENCE - Rue Neil Armstrong;Rue Neil Armstrong 0 AIX-EN-PROVENCE;13001;5.347074;43.485668
NIEVROZ - Parking de covoiturage - Route de Balan;Route de Balan 1120 NIEVROZ;1276;5.051902;45.837942
NIEVROZ - Parking de covoiturage - Route de Balan;Route de Balan 1120 NIEVROZ;1276;5.051902;45.837942
MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5.192075;45.900445
MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5.192075;45.900445
MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5.192075;45.900445
MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5.192075;45.900445
VILLEFRANCHE DE ROUERGUE - Aristide Briand;Aristide Briand 12200 VILLEFRANCHE DE ROUERGUE;12300;2.039633;44.352393
VILLEFRANCHE DE ROUERGUE - Parking Ruelles;Parking Ruelles 12200 VILLEFRANCHE DE ROUERGUE;12300;2.033853;44.351547
VILLEFRANCHE DE ROUERGUE - Parking Ruelles;Parking Ruelles 12200 VILLEFRANCHE DE ROUERGUE;12300;2.033853;44.351547
VILLEFRANCHE DE ROUERGUE - Aristide Briand;Aristide Briand 12200 VILLEFRANCHE DE ROUERGUE;12300;2.039633;44.352393
VILLEFRANCHE DE PANAT - Rue du Centre / RD 25 Place des Porcs;Rue du Centre / RD 25 Place des Porcs 12430 VILLEFRANCHE DE PANAT;12299;2.704459;44.087296
VILLEFRANCHE DE PANAT - Rue du Centre / RD 25 Place des Porcs;Rue du Centre / RD 25 Place des Porcs 12430 VILLEFRANCHE DE PANAT;12299;2.704459;44.087296
SEVERAC LE CHÂTEAU - Place Salvador Allende;Place Salvador Allende 12150 SEVERAC LE CHÂTEAU;12270;3.057316;44.323879
SEVERAC LE CHÂTEAU - Place Salvador Allende;Place Salvador Allende 12150 SEVERAC LE CHÂTEAU;12270;3.057316;44.323879
SEGUR - Station Service Le Bourg;Station Service Le Bourg 12290 SEGUR;12266;2.834751;44.295603
SEGUR - Station Service Le Bourg;Station Service Le Bourg 12290 SEGUR;12266;2.834751;44.295603
SAUVETERRE DE ROUERGUE - Chemin Du Théron;Chemin Du Théron 12800 SAUVETERRE DE ROUERGUE;12262;2.318527;44.220791
SAUVETERRE DE ROUERGUE - Chemin Du Théron;Chemin Du Théron 12800 SAUVETERRE DE ROUERGUE;12262;2.318527;44.220791
LA SALVETAT PEYRALES - Place André Calvignac;Place André Calvignac 12440 LA SALVETAT PEYRALES;12258;2.202389;44.219077
LA SALVETAT PEYRALES - Place André Calvignac;Place André Calvignac 12440 LA SALVETAT PEYRALES;12258;2.202389;44.219077
SALLES CURAN - Parking Square Eugène Viala;Parking Square Eugène Viala 12410 SALLES CURAN;12253;2.789143324;44.18238092
SALLES CURAN - Place Du Foirail;Place Du Foirail 12410 SALLES CURAN;12253;2.788131;44.181652
SALLES CURAN - Parking Square Eugène Viala;Parking Square Eugène Viala 12410 SALLES CURAN;12253;2.789143324;44.18238092
SALLES CURAN - Place Du Foirail;Place Du Foirail 12410 SALLES CURAN;12253;2.788131;44.181652
SAINT SYMPHORIEN DE THENIERES - Saint Gervais;Saint Gervais 12460 SAINT SYMPHORIEN DE THENIERES;12250;2.679071;44.737128
SAINT SYMPHORIEN DE THENIERES - Saint Gervais;Saint Gervais 12460 SAINT SYMPHORIEN DE THENIERES;12250;2.679071;44.737128
SAINT ROME DE TARN - Place De Terrail;Place De Terrail 12490 SAINT ROME DE TARN;12244;2.897219;44.048966
SAINT ROME DE TARN - Place De Terrail;Place De Terrail 12490 SAINT ROME DE TARN;12244;2.897219;44.048966
SAINT LAURENT D'OLT - Rue Du Valt D'Olt;Rue Du Valt D'Olt 12560 SAINT LAURENT D'OLT;12237;3.11037;44.445195
SAINT LAURENT D'OLT - Rue Du Valt D'Olt;Rue Du Valt D'Olt 12560 SAINT LAURENT D'OLT;12237;3.11037;44.445195
SAINT GEORGES DE LUZENCON - Chemin Des Rivières;Chemin Des Rivières 12100 SAINT GEORGES DE LUZENCON;12225;2.983772;44.063806
SAINT GEORGES DE LUZENCON - Chemin Des Rivières;Chemin Des Rivières 12100 SAINT GEORGES DE LUZENCON;12225;2.983772;44.063806
SAINT GENIEZ D'OLT - Parking De La Roseraie;Parking De La Roseraie 12130 SAINT GENIEZ D'OLT;12224;2.975705;44.464041
SAINT GENIEZ D'OLT - Parking De La Roseraie;Parking De La Roseraie 12130 SAINT GENIEZ D'OLT;12224;2.975705;44.464041
SAINT GENEVIEVE SUR ARGENCE - Parking D900;Parking D900 12420 SAINT GENEVIEVE SUR ARGENCE;12223;2.760282;44.800854
SAINT GENEVIEVE SUR ARGENCE - Parking D900;Parking D900 12420 SAINT GENEVIEVE SUR ARGENCE;12223;2.760282;44.800854
SAINT CYPRIEN SUR DOURDOU - D46 Parking Régis;D46 Parking Régis 12320 SAINT CYPRIEN SUR DOURDOU;12218;2.410958;44.545727
SAINT CYPRIEN SUR DOURDOU - D46 Parking Régis;D46 Parking Régis 12320 SAINT CYPRIEN SUR DOURDOU;12218;2.410958;44.545727
SAINT CHELY D'AUBRAC - Route D'Aubrac - Place Centrale;Route D'Aubrac - Place Centrale 12470 SAINT CHELY D'AUBRAC;12214;2.922443;44.591165
SAINT CHELY D'AUBRAC - Route D'Aubrac - Place Centrale;Route D'Aubrac - Place Centrale 12470 SAINT CHELY D'AUBRAC;12214;2.922443;44.591165
SAINT BEAUZELY - Avenue Déodat Alaux;Avenue Déodat Alaux 12620 SAINT BEAUZELY;12213;2.958008;44.166538
SAINT BEAUZELY - Avenue Déodat Alaux;Avenue Déodat Alaux 12620 SAINT BEAUZELY;12213;2.958008;44.166538
SAINT AMANS DES COTS - La Poste;La Poste 12460 SAINT AMANS DES COTS;12209;2.659344;44.688692
SAINT AMANS DES COTS - La Poste;La Poste 12460 SAINT AMANS DES COTS;12209;2.659344;44.688692
SAINT AFFRIQUE - Bd Aristide Briand;Bd Aristide Briand 12400 SAINT AFFRIQUE;12208;2.881541;43.956701
SAINT AFFRIQUE - Bd Aristide Briand;Bd Aristide Briand 12400 SAINT AFFRIQUE;12208;2.881541;43.956701
RIGNAC - Place Du Portail-Haut;Place Du Portail-Haut 12390 RIGNAC;12199;2.288042;44.409681
RIGNAC - Place Du Portail-Haut;Place Du Portail-Haut 12390 RIGNAC;12199;2.288042;44.409681
RIEUPEYROUX - Av. De Rouergue/ Route De Severou;Av. De Rouergue/ Route De Severou 12240 RIEUPEYROUX;12198;2.24167;44.308477
RIEUPEYROUX - Av. De Rouergue/ Route De Severou;Av. De Rouergue/ Route De Severou 12240 RIEUPEYROUX;12198;2.24167;44.308477
REQUISTA - Rue De L'Egalité;Rue De L'Egalité 12170 REQUISTA;12197;2.536851;44.032835
REQUISTA - Rue De L'Egalité;Rue De L'Egalité 12170 REQUISTA;12197;2.536851;44.032835
PONT DE SALARS - Route De Rodez;Route De Rodez 12290 PONT DE SALARS;12185;2.717345;44.288007
PONT DE SALARS - Route De Rodez;Route De Rodez 12290 PONT DE SALARS;12185;2.717345;44.288007
ONET LE CHÂTEAU - Bld Des Balquières;Bld Des Balquières 12850 ONET LE CHÂTEAU;12176;2.58862;44.371276
ONET LE CHÂTEAU - Rue Des Fauvettes;Rue Des Fauvettes 12850 ONET LE CHÂTEAU;12176;2.569261;44.377519
ONET LE CHÂTEAU - Bld Des Balquières;Bld Des Balquières 12850 ONET LE CHÂTEAU;12176;2.58862;44.371276
ONET LE CHÂTEAU - Bd Des Capucines (Parking Médiathèque);Bd Des Capucines (Parking Médiathèque) 12850 ONET LE CHÂTEAU;12176;2.596558;44.365827
ONET LE CHÂTEAU - Bd Des Capucines (Parking Médiathèque);Bd Des Capucines (Parking Médiathèque) 12850 ONET LE CHÂTEAU;12176;2.596558;44.365827
ONET LE CHÂTEAU - Rue Des Fauvettes;Rue Des Fauvettes 12850 ONET LE CHÂTEAU;12176;2.569261;44.377519
OLEMPS - La Crouzette Parking Relais;La Crouzette Parking Relais 12510 OLEMPS;12174;2.5555;44.33767
OLEMPS - La Crouzette Parking Relais;La Crouzette Parking Relais 12510 OLEMPS;12174;2.5555;44.33767
NAUCELLE - Rd N°997 Naucelle Gare;Rd N°997 Naucelle Gare 12800 NAUCELLE;12169;2.360483;44.188625
NAUCELLE - Rd N°997 Naucelle Gare;Rd N°997 Naucelle Gare 12800 NAUCELLE;12169;2.360483;44.188625
NANT - Allée Chaude;Allée Chaude 12230 NANT;12168;3.30203;44.023005
NANT - Allée Chaude;Allée Chaude 12230 NANT;12168;3.30203;44.023005
NAJAC - Place Du Sol Del Barry - D39;Place Du Sol Del Barry - D39 12270 NAJAC;12167;1.984011;44.221011
NAJAC - Place Du Sol Del Barry - D39;Place Du Sol Del Barry - D39 12270 NAJAC;12167;1.984011;44.221011
MUR DE BARREZ - Parking De La Corette Place Du Foirail;MUR DE BARREZ - Parking De La Corette Place Du Foirail 12600 MUR DE BARREZ;12164;2.659809;44.84227
MUR DE BARREZ - Parking De La Corette Place Du Foirail;MUR DE BARREZ - Parking De La Corette Place Du Foirail 12600 MUR DE BARREZ;12164;2.659809;44.84227
MOYRAZES - Parking Mairie;Parking Mairie 12160 MOYRAZES;12162;2.439235;44.341932
MOYRAZES - Parking Mairie;Parking Mairie 12160 MOYRAZES;12162;2.439235;44.341932
MONTBAZENS - Place Du Portail-Haut  Face Au N°58 Avenue Planhol;Place Du Portail-Haut  Face Au N°58 Avenue Planhol 12220 MONTBAZENS;12148;2.227423;44.474188
MONTBAZENS - Place Du Portail-Haut  Face Au N°58 Avenue Planhol;Place Du Portail-Haut  Face Au N°58 Avenue Planhol 12220 MONTBAZENS;12148;2.227423;44.474188
MONTAGNOL - Lieu Dit Cenomes Haut D902;Lieu Dit Cenomes Haut D902 12360 MONTAGNOL;12147;3.02625;43.809643
MONTAGNOL - Lieu Dit Cenomes Haut D902;Lieu Dit Cenomes Haut D902 12360 MONTAGNOL;12147;3.02625;43.809643
MILLAU - Rue Condamine Parking Condamine;Rue Condamine Parking Condamine 12100 MILLAU;12145;3.076024;44.100771
MILLAU - Rue Condamine Parking Condamine;Rue Condamine Parking Condamine 12100 MILLAU;12145;3.076024;44.100771
MARCILLAC CONQUES - Route De Rodez;Route De Rodez 12330 MARCILLAC CONQUES;12138;2.465482;44.471815
MARCILLAC CONQUES - Route De Rodez;Route De Rodez 12330 MARCILLAC CONQUES;12138;2.465482;44.471815
LUC LA PRIMAUBE - Place St Jean;Place St Jean 12450 LUC LA PRIMAUBE;12133;2.5618029;44.2917439
LUC LA PRIMAUBE - Place St Jean;Place St Jean 12450 LUC LA PRIMAUBE;12133;2.5618029;44.2917439
LIVINHAC LE HAUT - Village Des Artisans;Village Des Artisans  12300 LIVINHAC LE HAUT;12130;2.232295;44.587418
LIVINHAC LE HAUT - Village Des Artisans;Village Des Artisans  12300 LIVINHAC LE HAUT;12130;2.232295;44.587418
LESTRADE ET THOUELS - R.D. 44;R.D. 44 12430 LESTRADE ET THOUELS;12129;2.660026;44.059223
LESTRADE ET THOUELS - R.D. 44;R.D. 44 12430 LESTRADE ET THOUELS;12129;2.660026;44.059223
LEDERGUES - Place Georges Boulouys;Place Georges Boulouys 12170 LEDERGUES;12127;2.440202;44.089076
LEDERGUES - Place Georges Boulouys;Place Georges Boulouys 12170 LEDERGUES;12127;2.440202;44.089076
LAISSAC - Foirail;Foirail 12310 LAISSAC;12120;2.823456;44.38407
LAISSAC - Chemin De Maquefabes;Chemin De Maquefabes 12310 LAISSAC;12120;2.824851;44.379541
LAISSAC - Foirail;Foirail 12310 LAISSAC;12120;2.823456;44.38407
LAISSAC - Foirail;Foirail 12310 LAISSAC;12120;2.823456;44.38407
LAISSAC - Chemin De Maquefabes;Chemin De Maquefabes 12310 LAISSAC;12120;2.824851;44.379541
LAGUIOLE - Place Du Foirail Vieux;Place Du Foirail Vieux 12210 LAGUIOLE;12119;2.84772;44.683565
LAGUIOLE - Place Du Foirail Vieux;Place Du Foirail Vieux 12210 LAGUIOLE;12119;2.84772;44.683565
GRAND VABRE - Place De La Mairie;Place De La Mairie 12320 GRAND VABRE;12114;2.358162;44.629001
GRAND VABRE - Place De La Mairie;Place De La Mairie 12320 GRAND VABRE;12114;2.358162;44.629001
GOLINHAC - Le Bourg D519;Le Bourg D519 12140 GOLINHAC;12110;2.581977;44.605114
GOLINHAC - Le Bourg D519;Le Bourg D519 12140 GOLINHAC;12110;2.581977;44.605114
LA FOUILLADE - Rue Du Levant;Rue Du Levant 12270 LA FOUILLADE;12105;2.032908;44.237043
LA FOUILLADE - Rue Du Levant;Rue Du Levant 12270 LA FOUILLADE;12105;2.032908;44.237043
FLAGNAC - Parking Intermarché Office Du Tourisme;Parking Intermarché Office Du Tourisme 12300 FLAGNAC;12101;2.24336;44.604559
FLAGNAC - Parking Intermarché Office Du Tourisme;Parking Intermarché Office Du Tourisme 12300 FLAGNAC;12101;2.24336;44.604559
FIRMI - Parking Place De La Republique;Parking Place De La Republique 12300 FIRMI;12100;2.307044;44.542629
FIRMI - Parking Place De La Republique;Parking Place De La Republique 12300 FIRMI;12100;2.307044;44.542629
ESTAING - Rue François D'Estaing;Rue François D'Estaing 12190 ESTAING;12098;2.67216;44.553411
ESTAING - Rue François D'Estaing;Rue François D'Estaing 12190 ESTAING;12098;2.67216;44.553411
ESPALION - Rue De L'Ouest Place Pierre Frontin;Rue De L'Ouest Place Pierre Frontin 12500 ESPALION;12096;2.760866;44.520936
ESPALION - Rue De L'Ouest Place Pierre Frontin;Rue De L'Ouest Place Pierre Frontin 12500 ESPALION;12096;2.760866;44.520936
ENTRAYGUES SUR TRUYERE - Parking Du Boutigou;Parking Du Boutigou 12140 ENTRAYGUES SUR TRUYERE;12094;2.56613;44.64573
ENTRAYGUES SUR TRUYERE - Parking Du Boutigou;Parking Du Boutigou 12140 ENTRAYGUES SUR TRUYERE;12094;2.56613;44.64573
DECAZEVILLE - Avenue Du 10 Août Place Cabrol;Avenue Du 10 Août Place Cabrol 12300 DECAZEVILLE;12089;2.25647;44.558829
DECAZEVILLE - Avenue Du 10 Août Place Cabrol;Avenue Du 10 Août Place Cabrol 12300 DECAZEVILLE;12089;2.25647;44.558829
DECAZEVILLE - Avenue Du 10 Août Place Cabrol;Avenue Du 10 Août Place Cabrol 12300 DECAZEVILLE;12089;2.25647;44.558829
COUPIAC - Avenue Raymond BelPlace de la Poste;Avenue Raymond Bel 12550 COUPIAC;12080;2.581738;43.954757
COUPIAC - Avenue Raymond BelPlace de la Poste;Avenue Raymond Bel 12550 COUPIAC;12080;2.581738;43.954757
CORNUS - D7, Rue Du Cimetière;D7, Rue Du Cimetière 12540 CORNUS;12077;3.178723;43.900393
CORNUS - D7, Rue Du Cimetière;D7, Rue Du Cimetière 12540 CORNUS;12077;3.178723;43.900393
CONQUES-EN-ROUERGUE - Parking De La Salesse;Parking De La Salesse 12320 CONQUES-EN-ROUERGUE;12076;2.403178;44.59893
CONQUES-EN-ROUERGUE - Parking De La Salesse;Parking De La Salesse 12320 CONQUES-EN-ROUERGUE;12076;2.403178;44.59893
CLAIRVAUX D'AVEYRON - Rd 57 - Cimetière - Atelier Municipaux;Rd 57 - Cimetière - Atelier Municipaux 12330 CLAIRVAUX D'AVEYRON;12066;2.412489;44.42954
CLAIRVAUX D'AVEYRON - Rd 57 - Cimetière - Atelier Municipaux;Rd 57 - Cimetière - Atelier Municipaux 12330 CLAIRVAUX D'AVEYRON;12066;2.412489;44.42954
LA CAVALERIE - Rd 999;Rd 999 12230 LA CAVALERIE;12063;3.153192;44.009157
LA CAVALERIE - Rd 999;Rd 999 12230 LA CAVALERIE;12063;3.153192;44.009157
CASTELNAU PEGAYROLS - Rd 515 Route De Mont;Rd 515 Route De Mont 12620 CASTELNAU PEGAYROLS;12062;2.930173;44.129749
CASTELNAU PEGAYROLS - Rd 515 Route De Mont;Rd 515 Route De Mont 12620 CASTELNAU PEGAYROLS;12062;2.930173;44.129749
CASSAGNES BEGONHES - Avenue De Lodeve;Avenue De Lodeve 12120 CASSAGNES BEGONHES;12057;2.529828;44.167748
CASSAGNES BEGONHES - Avenue De Lodeve;Avenue De Lodeve 12120 CASSAGNES BEGONHES;12057;2.529828;44.167748
BARAQUEVILLE - Place René-Cassin;Place René-Cassin 12160 BARAQUEVILLE;12056;2.432632;44.277246
BARAQUEVILLE - Place René-Cassin;Place René-Cassin 12160 BARAQUEVILLE;12056;2.432632;44.277246
